交通类型代码,交通类型中文,zone_id,stop_id,stop_name,stop_name_泰文,stop_name_英文,票价规则引用次数,映射状态
1,地铁,14633,14633,MRT โทรคมนาคมห่งชาติ;MRT National Telecom,MRT โทรคมนาคมห่งชาติ,MRT National Telecom,64,已匹配stops.zone_id
1,地铁,14634,14634,MRT หลักสี่;MRT Kak Si,MRT หลักสี่,MRT Kak Si,64,已匹配stops.zone_id
1,地铁,14635,14635,MRT ราชภัฏพระนคร;MRT Phranakhon Rajabhat,MRT ราชภัฏพระนคร,MRT Phranakhon Rajabhat,64,已匹配stops.zone_id
1,地铁,14636,14636,MRT วัดพระศรีมหาธาตุ;MRT,MRT วัดพระศรีมหาธาตุ,MRT,64,已匹配stops.zone_id
1,地铁,14637,14637,MRT รามอินทรา 3;MRT Ram Inthra 3,MRT รามอินทรา 3,MRT Ram Inthra 3,64,已匹配stops.zone_id
1,地铁,14638,14638,MRT ลาดปลาเค้า;MRT Lat Pla Khao,MRT ลาดปลาเค้า,MRT Lat Pla Khao,64,已匹配stops.zone_id
1,地铁,14639,14639,MRT รามอินทรา กม.4;MRT Ram Inthra Kor Mor 4,MRT รามอินทรา กม.4,MRT Ram Inthra Kor Mor 4,64,已匹配stops.zone_id
1,地铁,14640,14640,MRT มัยลาภ;MRT Maiyalap,MRT มัยลาภ,MRT Maiyalap,64,已匹配stops.zone_id
1,地铁,14641,14641,MRT วัชรพล;MRT Vacharaphol,MRT วัชรพล,MRT Vacharaphol,64,已匹配stops.zone_id
1,地铁,14642,14642,MRT รามอินทรา กม.6;MRT Ram Inthra Kor Mor 6,MRT รามอินทรา กม.6,MRT Ram Inthra Kor Mor 6,64,已匹配stops.zone_id
1,地铁,14643,14643,MRT คู้บอน;MRT Khu Bon,MRT คู้บอน,MRT Khu Bon,64,已匹配stops.zone_id
1,地铁,14644,14644,MRT รามอินทรา กม.9;MRT Ram Inthra Kor Mor 9,MRT รามอินทรา กม.9,MRT Ram Inthra Kor Mor 9,64,已匹配stops.zone_id
1,地铁,14645,14645,MRT วงแหวนรามอินทรา;MRT Outer Ring Road-Ram Inthra,MRT วงแหวนรามอินทรา,MRT Outer Ring Road-Ram Inthra,64,已匹配stops.zone_id
1,地铁,14646,14646,MRT นพรัตน์;MRT Nopparat,MRT นพรัตน์,MRT Nopparat,64,已匹配stops.zone_id
1,地铁,14647,14647,MRT บางชัน;MRT Bang Chan,MRT บางชัน,MRT Bang Chan,64,已匹配stops.zone_id
1,地铁,14648,14648,MRT เศรษฐบุตรบำเพ็ญ;MRT Setthabutbamphen,MRT เศรษฐบุตรบำเพ็ญ,MRT Setthabutbamphen,64,已匹配stops.zone_id
1,地铁,14649,14649,MRT ตลาดมีนบุรี;MRT Min Buri Market,MRT ตลาดมีนบุรี,MRT Min Buri Market,64,已匹配stops.zone_id
1,地铁,14650,14650,MRT มีนบุรี;MRT Min Buri,MRT มีนบุรี,MRT Min Buri,64,已匹配stops.zone_id
1,地铁,16936,16936,MRT อิมแพ็ค เมืองทองธานี;MRT Impact Muang Thong Thani,MRT อิมแพ็ค เมืองทองธานี,MRT Impact Muang Thong Thani,64,已匹配stops.zone_id
1,地铁,16937,16937,MRT ทะเลสาบเมืองทองธานี;MRT Lake Muang Thong Thani,MRT ทะเลสาบเมืองทองธานี,MRT Lake Muang Thong Thani,64,已匹配stops.zone_id
