交通类型代码,交通类型中文,route_id,trip_id,start_time,end_time,headway_secs
1,地铁,4,243,15:27:00,15:36:00,540
1,地铁,4,243,15:36:00,15:44:00,480
1,地铁,4,243,15:44:00,15:53:00,540
1,地铁,4,243,15:53:00,16:01:00,480
1,地铁,4,243,16:01:00,16:10:00,540
1,地铁,4,243,16:10:00,16:18:00,480
1,地铁,4,243,16:18:00,16:27:00,540
1,地铁,4,243,16:27:00,16:35:00,480
1,地铁,4,243,16:35:00,16:44:00,540
1,地铁,4,243,16:44:00,17:00:00,480
1,地铁,4,243,17:00:00,17:15:00,300
1,地铁,4,243,17:15:00,17:19:00,240
1,地铁,4,243,17:19:00,17:44:00,300
1,地铁,4,243,17:44:00,17:48:00,240
1,地铁,4,243,17:48:00,18:13:00,300
1,地铁,4,243,18:13:00,18:17:00,240
1,地铁,4,243,18:17:00,18:42:00,300
1,地铁,4,243,18:42:00,18:46:00,240
1,地铁,4,243,18:46:00,19:11:00,300
1,地铁,4,243,19:11:00,19:15:00,240
1,地铁,4,243,19:15:00,19:40:00,300
1,地铁,4,243,19:40:00,19:44:00,240
1,地铁,4,243,19:44:00,19:59:00,300
1,地铁,4,243,19:59:00,20:00:00,60
1,地铁,4,243,20:00:00,20:06:00,360
1,地铁,4,243,20:06:00,20:13:00,420
1,地铁,4,243,20:13:00,20:19:00,360
1,地铁,4,243,20:19:00,20:26:00,420
1,地铁,4,243,20:26:00,20:32:00,360
1,地铁,4,243,20:32:00,20:39:00,420
1,地铁,4,243,20:39:00,20:51:00,360
1,地铁,4,243,20:51:00,20:58:00,420
1,地铁,4,243,20:58:00,21:00:00,120
1,地铁,4,243,21:00:00,21:10:00,600
1,地铁,4,243,21:10:00,21:19:00,540
1,地铁,4,243,21:19:00,21:29:00,600
1,地铁,4,243,21:29:00,21:38:00,540
1,地铁,4,243,21:38:00,21:48:00,600
1,地铁,4,243,21:48:00,21:57:00,540
1,地铁,4,243,21:57:00,22:07:00,600
1,地铁,4,243,22:07:00,22:16:00,540
1,地铁,4,243,22:16:00,22:26:00,600
1,地铁,4,243,22:26:00,22:35:00,540
1,地铁,4,243,22:35:00,22:45:00,600
1,地铁,4,243,22:45:00,22:54:00,540
1,地铁,4,243,22:54:00,23:04:00,600
1,地铁,4,243,23:04:00,23:13:00,540
1,地铁,4,243,23:13:00,23:23:00,600
1,地铁,4,243,23:23:00,23:32:00,540
1,地铁,4,243,23:32:00,23:42:00,600
1,地铁,4,243,23:42:00,23:51:00,540
1,地铁,4,244,06:00:00,06:10:00,600
1,地铁,4,244,06:10:00,06:19:00,540
1,地铁,4,244,06:19:00,06:29:00,600
1,地铁,4,244,06:29:00,06:38:00,540
1,地铁,4,244,06:38:00,06:48:00,600
1,地铁,4,244,06:48:00,06:57:00,540
