交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
2,铁路,5,SRTET,ARL,รถไฟฟ้าเชื่อมต่อท่าอากาศยาน;Airport Rail Link,รถไฟฟ้าเชื่อมต่อท่าอากาศยาน รถไฟฟ้าเชื่อมต่อท่าอากาศยาน;Airport Rail Link Airport Rail Link,2,E32020,รถไฟฟ้าเชื่อมต่อท่าอากาศยาน,Airport Rail Link,素万那普机场捷运（ARL）,公开常见中文功能名（非官方）,https://www.transit.land/routes/r-w4rw-arl
2,铁路,2172,SRT,72,อุบลราชธานี - กรุงเทพอภิวัฒน์;Ubon Ratchathani - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,อุบลราชธานี - กรุงเทพอภิวัฒน์,Ubon Ratchathani - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2173,SRT,22,อุบลราชธานี - กรุงเทพอภิวัฒน์;Ubon Ratchathani - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,อุบลราชธานี - กรุงเทพอภิวัฒน์,Ubon Ratchathani - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2174,SRT,76,หนองคาย - กรุงเทพอภิวัฒน์;Nong Khai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,หนองคาย - กรุงเทพอภิวัฒน์,Nong Khai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2175,SRT,26,หนองคาย - กรุงเทพอภิวัฒน์;Nong Khai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,หนองคาย - กรุงเทพอภิวัฒน์,Nong Khai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2176,SRT,43,กรุงเทพอภิวัฒน์ - สุราษฎร์ธานี;Krung Thep Aphiwat - Surat Thani,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,กรุงเทพอภิวัฒน์ - สุราษฎร์ธานี,Krung Thep Aphiwat - Surat Thani,,未提供中文；保留泰文/英文原名,
2,铁路,2177,SRT,31,กรุงเทพอภิวัฒน์-ชุมทางหาดใหญ่;Krung Thep Aphiwat - Hat Yai Junction,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,กรุงเทพอภิวัฒน์-ชุมทางหาดใหญ่,Krung Thep Aphiwat - Hat Yai Junction,,未提供中文；保留泰文/英文原名,
2,铁路,2178,SRT,37,กรุงเทพอภิวัฒน์ - สุไหงโก-ลก;Krung Thep Aphiwat - Su-Ngai Kolok,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,กรุงเทพอภิวัฒน์ - สุไหงโก-ลก,Krung Thep Aphiwat - Su-Ngai Kolok,,未提供中文；保留泰文/英文原名,
2,铁路,2179,SRT,83,กรุงเทพอภิวัฒน์ - ตรัง;Krung Thep Aphiwat - Trang,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,กรุงเทพอภิวัฒน์ - ตรัง,Krung Thep Aphiwat - Trang,,未提供中文；保留泰文/英文原名,
2,铁路,2180,SRT,85,กรุงเทพอภิวัฒน์ - นครศรีธรรมราช;Krung Thep Aphiwat - Nakhon Si Thammarat,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,กรุงเทพอภิวัฒน์ - นครศรีธรรมราช,Krung Thep Aphiwat - Nakhon Si Thammarat,,未提供中文；保留泰文/英文原名,
2,铁路,2181,SRT,39,กรุงเทพอภิวัฒน์ - สุราษฎร์ธานี;Krung Thep Aphiwat - Surat Thani,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,กรุงเทพอภิวัฒน์ - สุราษฎร์ธานี,Krung Thep Aphiwat - Surat Thani,,未提供中文；保留泰文/英文原名,
2,铁路,2276,SRT,86,นครศรีธรรมราช - กรุงเทพอภิวัฒน์;Nakhon Si Thammarat - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,นครศรีธรรมราช - กรุงเทพอภิวัฒน์,Nakhon Si Thammarat - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2338,SRT,44,สุราษฎร์ธานี-กรุงเทพอภิวัฒน์;Surat Thani - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,สุราษฎร์ธานี-กรุงเทพอภิวัฒน์,Surat Thani - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2339,SRT,84,ตรัง - กรุงเทพอภิวัฒน์;Trang - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,B22222,ตรัง - กรุงเทพอภิวัฒน์,Trang - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2340,SRT,32,ชุมทางหาดใหญ่ - กรุงเทพอภิวัฒน์;Hat Yai Junction - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,ชุมทางหาดใหญ่ - กรุงเทพอภิวัฒน์,Hat Yai Junction - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2341,SRT,38,สุไหงโก-ลก - กรุงเทพอภิวัฒน์;Su-Ngai Kolok - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,สุไหงโก-ลก - กรุงเทพอภิวัฒน์,Su-Ngai Kolok - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2342,SRT,46,ปาดังเบซาร์ - กรุงเทพอภิวัฒน์;Padang Besar - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,ปาดังเบซาร์ - กรุงเทพอภิวัฒน์,Padang Besar - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2730,SRT,7,กรุงเทพอภิวัฒน์ - เชียงใหม่;Bangkok (Krung Thep Aphiwat) - Chiang Mai,รถไฟแห่งประเทศไทย รถเร็ว ชั้น 2 (ปรับอากาศ);State Railway of Thailand Rapid 2 (air condition),2,B22222,กรุงเทพอภิวัฒน์ - เชียงใหม่,Bangkok (Krung Thep Aphiwat) - Chiang Mai,,未提供中文；保留泰文/英文原名,
2,铁路,2731,SRT,7 รถด่วนพิเศษ,กรุงเทพอภิวัฒน์ - เชียงใหม่;Bangkok (Krung Thep Aphiwat) - Chiang Mai,รถไฟแห่งประเทศไทย รถเร็ว ชั้น 2 (ปรับอากาศ);State Railway of Thailand Rapid 2 (air condition),2,B22222,กรุงเทพอภิวัฒน์ - เชียงใหม่,Bangkok (Krung Thep Aphiwat) - Chiang Mai,,未提供中文；保留泰文/英文原名,
2,铁路,2732,SRT,339 รถชานเมือง,กรุงเทพ (หัวลำโพง) - ชุมทางแก่งคอย;Bangkok (Hua Lamphong) - Kaeng Khoi Junction,รถไฟแห่งประเทศไทย รถธรรมดา ชั้น 3;State Railway of Thailand Normal 3,2,B22222,กรุงเทพ (หัวลำโพง) - ชุมทางแก่งคอย,Bangkok (Hua Lamphong) - Kaeng Khoi Junction,,未提供中文；保留泰文/英文原名,
2,铁路,2733,SRT,21 รถด่วนพิเศษ,กรุงเทพอภิวัฒน์ - อุบลราชธานี;Bangkok (Krung Thep Aphiwat) - Ubon Ratchathani,รถไฟแห่งประเทศไทย รถเร็ว ชั้น 2 (ปรับอากาศ);State Railway of Thailand Rapid 2 (air condition),2,B22222,กรุงเทพอภิวัฒน์ - อุบลราชธานี,Bangkok (Krung Thep Aphiwat) - Ubon Ratchathani,,未提供中文；保留泰文/英文原名,
2,铁路,2734,SRT,9 ด่วนพิเศษ,กรุงเทพอภิวัฒน์-เชียงใหม่;Krung Thep Aphiwat - Chiang Mai,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,กรุงเทพอภิวัฒน์-เชียงใหม่,Krung Thep Aphiwat - Chiang Mai,,未提供中文；保留泰文/英文原名,
2,铁路,2735,SRT,22 รถด่วนพิเศษ,อุบลราชธานี  กรุงเทพอภิวัฒน์;Ubon Ratchathani - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถเร็ว ชั้น 2 (ปรับอากาศ);State Railway of Thailand Rapid 2 (air condition),2,B22222,อุบลราชธานี  กรุงเทพอภิวัฒน์,Ubon Ratchathani - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2736,SRT,25 รถด่วนพิเศษ,กรุงเทพอภิวัฒน์  หนองคาย;Bangkok (Krung Thep Aphiwat) - Nong Khai,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,กรุงเทพอภิวัฒน์  หนองคาย,Bangkok (Krung Thep Aphiwat) - Nong Khai,,未提供中文；保留泰文/英文原名,
2,铁路,2737,SRT,26 รถด่วนพิเศษ,หนองคาย  กรุงเทพอภิวัฒน์;Nong Khai - Bangkok (Krung Thep Aphiwat),รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,B22222,หนองคาย  กรุงเทพอภิวัฒน์,Nong Khai - Bangkok (Krung Thep Aphiwat),,未提供中文；保留泰文/英文原名,
2,铁路,2738,SRT,13 ด่วนพิเศษ,กรุงเทพอภิวัฒน์ - เชียงใหม่;Krung Thep Aphiwat - Chiang Mai,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,กรุงเทพอภิวัฒน์ - เชียงใหม่,Krung Thep Aphiwat - Chiang Mai,,未提供中文；保留泰文/英文原名,
2,铁路,2739,SRT,51 ด่วน,กรุงเทพอภิวัฒน์ - เชียงใหม่;Krung Thep Aphiwat - Chiang Mai,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,b22222,กรุงเทพอภิวัฒน์ - เชียงใหม่,Krung Thep Aphiwat - Chiang Mai,,未提供中文；保留泰文/英文原名,
2,铁路,2740,SRT,8 ด่วนพิเศษ,เชียงใหม่ - กรุงเทพอภิวัฒน์;Chiang Mai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,เชียงใหม่ - กรุงเทพอภิวัฒน์,Chiang Mai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2741,SRT,10 ด่วนพิเศษ,เชียงใหม่ - กรุงเทพอภิวัฒน์;Chiang Mai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,เชียงใหม่ - กรุงเทพอภิวัฒน์,Chiang Mai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2742,SRT,14 ด่วนพิเศษ,เชียงใหม่ - กรุงเทพอภิวัฒน์;Chiang Mai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วนพิเศษ;State Railway of Thailand Special Express,2,b22222,เชียงใหม่ - กรุงเทพอภิวัฒน์,Chiang Mai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
2,铁路,2743,SRT,52 ด่วน,เชียงใหม่ - กรุงเทพอภิวัฒน์;Chiang Mai - Krung Thep Aphiwat,รถไฟแห่งประเทศไทย รถด่วน;State Railway of Thailand Express,2,b22222,เชียงใหม่ - กรุงเทพอภิวัฒน์,Chiang Mai - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
