交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
2,铁路,290,SRT บางกระเจ้า;SRT Bang Krachao,13.50876,100.19737,290,2,SRT บางกระเจ้า,SRT Bang Krachao,stop_times停靠＋fare_rules票价区域
2,铁路,291,SRT บ้านบ่อ;SRT Ban Bo,13.5017,100.18083,291,2,SRT บ้านบ่อ,SRT Ban Bo,stop_times停靠＋fare_rules票价区域
2,铁路,292,SRT บางโทรัด;SRT Bang Thorat,13.49467,100.16113,292,2,SRT บางโทรัด,SRT Bang Thorat,stop_times停靠＋fare_rules票价区域
2,铁路,293,SRT บ้านกาหลง;SRT Ban Ka Long,13.4874,100.13752,293,2,SRT บ้านกาหลง,SRT Ban Ka Long,stop_times停靠＋fare_rules票价区域
2,铁路,294,SRT บ้านนาขวาง;SRT Ban Na Khwang,13.48582,100.1209,294,2,SRT บ้านนาขวาง,SRT Ban Na Khwang,stop_times停靠＋fare_rules票价区域
2,铁路,295,SRT บ้านนาโคก;SRT Ban Na Khok,13.47726,100.10327,295,2,SRT บ้านนาโคก,SRT Ban Na Khok,stop_times停靠＋fare_rules票价区域
2,铁路,296,SRT เขตเมือง;SRT Ked Muang,13.45684,100.07458,296,2,SRT เขตเมือง,SRT Ked Muang,stop_times停靠＋fare_rules票价区域
2,铁路,297,SRT คลองจาก;SRT Khlong Chak,13.55168,100.28932,297,2,SRT คลองจาก,SRT Khlong Chak,stop_times停靠＋fare_rules票价区域
2,铁路,298,SRT ทุ่งสีทอง;SRT Thung Si Thong,13.61264,100.36873,298,2,SRT ทุ่งสีทอง,SRT Thung Si Thong,stop_times停靠＋fare_rules票价区域
2,铁路,300,SRT บางเขน;SRT Bang Khen,13.84727,100.56063,300,2,SRT บางเขน,SRT Bang Khen,stop_times停靠＋fare_rules票价区域
2,铁路,301,SRT ทุ่งสองห้อง;SRT Thung Song Hong,13.86013,100.5676,301,2,SRT ทุ่งสองห้อง,SRT Thung Song Hong,stop_times停靠＋fare_rules票价区域
2,铁路,302,SRT หลักสี่;SRT Lak Si,13.8841,100.58078,302,2,SRT หลักสี่,SRT Lak Si,stop_times停靠＋fare_rules票价区域
2,铁路,318,SRT ลาดใหญ่;SRT Lad Yai,13.43584,100.04498,318,2,SRT ลาดใหญ่,SRT Lad Yai,stop_times停靠＋fare_rules票价区域
2,铁路,319,SRT บางกระบูน;SRT Bang Krabun,13.42292,100.01994,319,2,SRT บางกระบูน,SRT Bang Krabun,stop_times停靠＋fare_rules票价区域
