交通类型代码,交通类型中文,fare_id,price,currency_type,payment_method,transfers,agency_id
2,铁路,681045,3.00,THB,0,0,SRT
2,铁路,681046,3.00,THB,0,0,SRT
2,铁路,681047,5.00,THB,0,0,SRT
2,铁路,681048,5.00,THB,0,0,SRT
2,铁路,681049,6.00,THB,0,0,SRT
2,铁路,681050,6.00,THB,0,0,SRT
2,铁路,681051,6.00,THB,0,0,SRT
2,铁路,681052,6.00,THB,0,0,SRT
2,铁路,681053,6.00,THB,0,0,SRT
2,铁路,681054,6.00,THB,0,0,SRT
2,铁路,681055,5.00,THB,0,0,SRT
2,铁路,681056,5.00,THB,0,0,SRT
2,铁路,681057,3.00,THB,0,0,SRT
2,铁路,681058,3.00,THB,0,0,SRT
2,铁路,681059,3.00,THB,0,0,SRT
2,铁路,681060,3.00,THB,0,0,SRT
2,铁路,681061,3.00,THB,0,0,SRT
2,铁路,681062,3.00,THB,0,0,SRT
2,铁路,681063,5.00,THB,0,0,SRT
2,铁路,681064,5.00,THB,0,0,SRT
2,铁路,681065,5.00,THB,0,0,SRT
2,铁路,681066,5.00,THB,0,0,SRT
2,铁路,681067,6.00,THB,0,0,SRT
2,铁路,681068,6.00,THB,0,0,SRT
2,铁路,681069,6.00,THB,0,0,SRT
2,铁路,681070,6.00,THB,0,0,SRT
2,铁路,681071,6.00,THB,0,0,SRT
2,铁路,681072,5.00,THB,0,0,SRT
2,铁路,681073,3.00,THB,0,0,SRT
2,铁路,681074,3.00,THB,0,0,SRT
2,铁路,681075,3.00,THB,0,0,SRT
2,铁路,681076,3.00,THB,0,0,SRT
2,铁路,681077,3.00,THB,0,0,SRT
2,铁路,681078,3.00,THB,0,0,SRT
2,铁路,681079,3.00,THB,0,0,SRT
2,铁路,681080,5.00,THB,0,0,SRT
2,铁路,681081,5.00,THB,0,0,SRT
2,铁路,681082,5.00,THB,0,0,SRT
2,铁路,681083,5.00,THB,0,0,SRT
2,铁路,681084,6.00,THB,0,0,SRT
2,铁路,681085,8.00,THB,0,0,SRT
2,铁路,681086,8.00,THB,0,0,SRT
2,铁路,681087,6.00,THB,0,0,SRT
2,铁路,681088,5.00,THB,0,0,SRT
2,铁路,681089,5.00,THB,0,0,SRT
2,铁路,681090,3.00,THB,0,0,SRT
2,铁路,681091,3.00,THB,0,0,SRT
2,铁路,681092,3.00,THB,0,0,SRT
2,铁路,681093,3.00,THB,0,0,SRT
2,铁路,681094,3.00,THB,0,0,SRT
