交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
3,公交车,2903,TC,962,กรุงเทพฯ-ป่าแดด-เชียงของ;Bangkok-Pa Daed-Chiang Khong,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-ป่าแดด-เชียงของ,Bangkok-Pa Daed-Chiang Khong,,未提供中文；保留泰文/英文原名,
3,公交车,2904,TC,965,กรุงเทพฯ-อุทยานฯ-บ้านด่านลานหอย;Bangkok-National Park-Ban Dan Lan Hoi,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-อุทยานฯ-บ้านด่านลานหอย,Bangkok-National Park-Ban Dan Lan Hoi,,未提供中文；保留泰文/英文原名,
3,公交车,2906,TC,32,กรุงเทพฯ-บุรีรัมย์(แยกปักธงชัย);Bangkok - Buriram (Pak Thong Chai Intersection),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-บุรีรัมย์(แยกปักธงชัย),Bangkok - Buriram (Pak Thong Chai Intersection),,未提供中文；保留泰文/英文原名,
3,公交车,2907,TC,917,กรุงเทพฯ(เอกมัย)-แหลมงอบ(ท่าเรือ);Bangkok (Ekamai) - Laem Ngob (Pier),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(เอกมัย)-แหลมงอบ(ท่าเรือ),Bangkok (Ekamai) - Laem Ngob (Pier),,未提供中文；保留泰文/英文原名,
3,公交车,2908,TC,929,กรุงเทพฯ-อำนาจเจริญ-โพธิ์ไทร;Bangkok-Amnat Charoen-Pho Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-อำนาจเจริญ-โพธิ์ไทร,Bangkok-Amnat Charoen-Pho Sai,,未提供中文；保留泰文/英文原名,
3,公交车,2909,TC,3,อุบลราชธานี-เมืองปากเซ(รถไทย);Ubon Ratchathani - Pakse (Thai bus),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,อุบลราชธานี-เมืองปากเซ(รถไทย),Ubon Ratchathani - Pakse (Thai bus),,未提供中文；保留泰文/英文原名,
3,公交车,2910,TC,14,กรุงเทพ-หล่มสัก(ข)-หล่มเก่า;Bangkok-Lom Sak(B)-Lom Kao,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพ-หล่มสัก(ข)-หล่มเก่า,Bangkok-Lom Sak(B)-Lom Kao,,未提供中文；保留泰文/英文原名,
3,公交车,2913,TC,986,กรุงเทพฯ(สายใต้ใหม่)-สุไหงโกลก(ข);Bangkok - Sungai Kolok,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ(สายใต้ใหม่)-สุไหงโกลก(ข),Bangkok - Sungai Kolok,,未提供中文；保留泰文/英文原名,
3,公交车,2915,TC,9917,กรุงเทพฯ(หมอชิต2)-ปัตตานี;Bangkok - Pattani (M.1K),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(หมอชิต2)-ปัตตานี,Bangkok - Pattani (M.1K),,未提供中文；保留泰文/英文原名,
3,公交车,2916,TC,949,กรุงเทพฯ(หมอชิต2)-ภูเก็ต (ข);Bangkok - Phuket,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951F7,กรุงเทพฯ(หมอชิต2)-ภูเก็ต (ข),Bangkok - Phuket,,未提供中文；保留泰文/英文原名,
3,公交车,2917,TC,982,กรุงเทพฯ(หมอชิต2)-หาดใหญ่(ข);Bangkok(Mo Chit 2) - Hatyai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(หมอชิต2)-หาดใหญ่(ข),Bangkok(Mo Chit 2) - Hatyai,,未提供中文；保留泰文/英文原名,
3,公交车,2918,TC,47,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,2919,TC,6,กรุงเทพฯ-นครเวียงจันทน์(รถไทย);Bangkok-Vientiane,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ก) (รถโดยสารสองชั้นปรับอากาศชนิดพิเศษ);Provincial bus First class,3,0c2ffd,กรุงเทพฯ-นครเวียงจันทน์(รถไทย),Bangkok-Vientiane,,未提供中文；保留泰文/英文原名,
3,公交车,2920,TC,32,กรุงเทพฯ-บุรีรัมย์(แยกปักธงชัย);Bangkok - Buriram (Pak Thong Chai Intersection),รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-บุรีรัมย์(แยกปักธงชัย),Bangkok - Buriram (Pak Thong Chai Intersection),,未提供中文；保留泰文/英文原名,
3,公交车,2921,TC,927,กรุงเทพฯ-มุกดาหาร(ม1ข.);Bangkok-Mukdahan,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-มุกดาหาร(ม1ข.),Bangkok-Mukdahan,,未提供中文；保留泰文/英文原名,
3,公交车,2923,TC,926,กรุงเทพฯ-ศรีสะเกษ(แยกปักธงชัย);Bangkok - Sisaket (Pak Thong Chai Junction),รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-ศรีสะเกษ(แยกปักธงชัย),Bangkok - Sisaket (Pak Thong Chai Junction),,未提供中文；保留泰文/英文原名,
3,公交车,2924,TC,27,กรุงเทพฯ-สกลนคร-อ.นาแก(ม1พ.) ;Bangkok-Sakon Nakhon-Na Kae District,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ-สกลนคร-อ.นาแก(ม1พ.),Bangkok-Sakon Nakhon-Na Kae District,,未提供中文；保留泰文/英文原名,
3,公交车,2926,TC,5,กรุงเทพฯ-อ.นาวัง;Bangkok - Nawang District,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-อ.นาวัง,Bangkok - Nawang District,,未提供中文；保留泰文/英文原名,
3,公交车,2927,TC,100,กรุงเทพฯ-อุตรดิตถ์;Bangkok-Uttaradit,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-อุตรดิตถ์,Bangkok-Uttaradit,,未提供中文；保留泰文/英文原名,
3,公交车,2928,TC,29,กรุงเทพฯ-เชียงคาน;Bangkok - Chiangkhan,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ-เชียงคาน,Bangkok - Chiangkhan,,未提供中文；保留泰文/英文原名,
3,公交车,2931,TC,957,กรุงเทพฯ-แม่สาย;Bangkok - Mae Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ-แม่สาย,Bangkok - Mae Sai,,未提供中文；保留泰文/英文原名,
3,公交车,2933,TC,4,กรุงเทพฯ-ทุ่งศรีอุดม-บุณฑริก;Bangkok-Thung Si Udom-Buntharik,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-ทุ่งศรีอุดม-บุณฑริก,Bangkok-Thung Si Udom-Buntharik,,未提供中文；保留泰文/英文原名,
3,公交车,2935,TC,10,กรุงเทพฯ-วังเต่า-ปากเซ(รถลาว);Bangkok-Wang Tao-Pakse(Lao bus),รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-วังเต่า-ปากเซ(รถลาว),Bangkok-Wang Tao-Pakse(Lao bus),,未提供中文；保留泰文/英文原名,
3,公交车,2937,TC,978,ท่าอากาศยานดอนเมือง-หัวหิน;Don Mueang International Airport-Hua Hin,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,ท่าอากาศยานดอนเมือง-หัวหิน,Don Mueang International Airport-Hua Hin,,未提供中文；保留泰文/英文原名,
3,公交车,2947,TC,987,กรุงเทพฯ(สายใต้ใหม่)-ปัตตานี-ยะลา;Bangkok(Sai Tai Mai)-Pattani-Yala,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ(สายใต้ใหม่)-ปัตตานี-ยะลา,Bangkok(Sai Tai Mai)-Pattani-Yala,,未提供中文；保留泰文/英文原名,
3,公交车,2948,TC,986,กรุงเทพฯ(สายใต้ใหม่)-สุไหงโกลก(ข);Bangkok - Sungai Kolok,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09ACF7,กรุงเทพฯ(สายใต้ใหม่)-สุไหงโกลก(ข),Bangkok - Sungai Kolok,,未提供中文；保留泰文/英文原名,
3,公交车,2950,TC,984,กรุงเทพฯ(หมอชิต2)-สตูล;Bangkok(Mo Chit 2)-Satun,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(หมอชิต2)-สตูล,Bangkok(Mo Chit 2)-Satun,,未提供中文；保留泰文/英文原名,
3,公交车,2951,TC,99,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย;Bangkok  - Takua Pa - Khok Kloi,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย,Bangkok  - Takua Pa - Khok Kloi,,未提供中文；保留泰文/英文原名,
3,公交车,2952,TC,988,กรุงเทพฯ(หมอชิต2)-สตูล;Bangkok(Mo Chit 2) - Satun,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(หมอชิต2)-สตูล,Bangkok(Mo Chit 2) - Satun,,未提供中文；保留泰文/英文原名,
3,公交车,2953,TC,991,กรุงเทพฯ(หมอชิต2)-เกาะพะงัน;Bangkok(Mo Chit 2) - Ko Pha Ngan,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ(หมอชิต2)-เกาะพะงัน,Bangkok(Mo Chit 2) - Ko Pha Ngan,,未提供中文；保留泰文/英文原名,
3,公交车,2955,TC,26,กรุงเทพฯ-นครพนม(ม1ข.);Bangkok-Nakhon Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-นครพนม(ม1ข.),Bangkok-Nakhon Phanom,,未提供中文；保留泰文/英文原名,
3,公交车,2956,TC,927,กรุงเทพฯ-มุกดาหาร;Bangkok-Mukdahan,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข)พิเศษ (รถโดยสารสองชั้นปรับอากาศชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,0868ff,กรุงเทพฯ-มุกดาหาร,Bangkok-Mukdahan,,未提供中文；保留泰文/英文原名,
3,公交车,2958,TC,957,กรุงเทพฯ - แม่สาย;Bangkok - Mae Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - แม่สาย,Bangkok - Mae Sai,,未提供中文；保留泰文/英文原名,
3,公交车,2959,BMTA,4-9 (37),ท่าน้ำพระประแดง - จุฬาลงกรณ์มหาวิทยาลัย;Phra Pradaeng Pier - Chulalongkorn University,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,FF0000,ท่าน้ำพระประแดง - จุฬาลงกรณ์มหาวิทยาลัย,Phra Pradaeng Pier - Chulalongkorn University,,未提供中文；保留泰文/英文原名,
3,公交车,2968,TC,47,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,2969,TC,47,กรุงเทพฯ-ทุ่งช้าง;Bangkok - Thung Chang,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-ทุ่งช้าง,Bangkok - Thung Chang,,未提供中文；保留泰文/英文原名,
3,公交车,2970,TC,913,กรุงเทพฯ-สากเหล็ก-พิษณุโลก;Bangkok-Sak Lek-Phitsanulok,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-สากเหล็ก-พิษณุโลก,Bangkok-Sak Lek-Phitsanulok,,未提供中文；保留泰文/英文原名,
3,公交车,2971,TC,913,กรุงเทพฯ-สากเหล็ก-พิษณุโลก;Bangkok-Sak Lek-Phitsanulok,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-สากเหล็ก-พิษณุโลก,Bangkok-Sak Lek-Phitsanulok,,未提供中文；保留泰文/英文原名,
3,公交车,2978,TC,6,กรุงเทพฯ-สุโขทัย-อุทยานประวัติศาสตร์สุโขทัย;Bangkok - Sukhothai - Sukhothai Historical Park,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-สุโขทัย-อุทยานประวัติศาสตร์สุโขทัย,Bangkok - Sukhothai - Sukhothai Historical Park,,未提供中文；保留泰文/英文原名,
3,公交车,2984,TC,957,กรุงเทพฯ-แม่สาย;Bangkok-Mae Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-แม่สาย,Bangkok-Mae Sai,,未提供中文；保留泰文/英文原名,
3,公交车,2985,TC,957,กรุงเทพฯ-แม่สาย;Bangkok - Mae Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ก) (รถโดยสารสองชั้นปรับอากาศชนิดพิเศษ);Provincial bus First class,3,0c2ffd,กรุงเทพฯ-แม่สาย,Bangkok - Mae Sai,,未提供中文；保留泰文/英文原名,
3,公交车,2986,BMTA,2-5 (32),ปากเกร็ด - วัดโพธิ์;Pak Kret - Wat Pho,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,ปากเกร็ด - วัดโพธิ์,Pak Kret - Wat Pho,,未提供中文；保留泰文/英文原名,
3,公交车,2987,TC,957,กรุงเทพฯ - แม่สาย;Bangkok - Mae Sai,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข)พิเศษ (รถโดยสารสองชั้นปรับอากาศชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,0868FF,กรุงเทพฯ - แม่สาย,Bangkok - Mae Sai,,未提供中文；保留泰文/英文原名,
3,公交车,3069,TC,33 ,กรุงเทพฯ-กระนวน-บ้านแพง;Bangkok - Kranuan - Ban Paeng,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ-กระนวน-บ้านแพง,Bangkok - Kranuan - Ban Paeng,,未提供中文；保留泰文/英文原名,
3,公交车,3070,TC,14,กรุงเทพ-หล่มสัก(ข)-หล่มเก่า;Bangkok-Lom Sak(B)-Lom Kao,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696FD,กรุงเทพ-หล่มสัก(ข)-หล่มเก่า,Bangkok-Lom Sak(B)-Lom Kao,,未提供中文；保留泰文/英文原名,
3,公交车,3071,TC,98 ,กรุงเทพฯ-อุบลราชธานี (ด่วนพิเศษ);Bangkok-Ubon Ratchathani,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ-อุบลราชธานี (ด่วนพิเศษ),Bangkok-Ubon Ratchathani,,未提供中文；保留泰文/英文原名,
3,公交车,3072,TC,26,กรุงเทพฯ-นครพนม(ด่วนพิเศษ);Bangkok - Nakhon Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ-นครพนม(ด่วนพิเศษ),Bangkok - Nakhon Phanom,,未提供中文；保留泰文/英文原名,
3,公交车,3073,TC,99 ,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย;Bangkok  - Takua Pa - Khok Kloi,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09ACF7,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย,Bangkok  - Takua Pa - Khok Kloi,,未提供中文；保留泰文/英文原名,
3,公交车,3074,TC,917 ,กรุงเทพฯ(จตุจักร)-ตราด (ง);Bangkok(Chatuchak) - Trat,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09acf7,กรุงเทพฯ(จตุจักร)-ตราด (ง),Bangkok(Chatuchak) - Trat,,未提供中文；保留泰文/英文原名,
3,公交车,3077,TC,10,กรุงเทพฯ-วังเต่า-ปากเซ(รถไทย);Bangkok-Wang Tao-Pakse(Thai bus),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ-วังเต่า-ปากเซ(รถไทย),Bangkok-Wang Tao-Pakse(Thai bus),,未提供中文；保留泰文/英文原名,
3,公交车,3079,TC,13,กรุงเทพฯ-บ้านท่าตอน;Bangkok - Ban Tha Ton,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696fd,กรุงเทพฯ-บ้านท่าตอน,Bangkok - Ban Tha Ton,,未提供中文；保留泰文/英文原名,
3,公交车,3081,TC,100,กรุงเทพฯ-อุตรดิตถ์;Bangkok-Uttaradit,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09ACF7,กรุงเทพฯ-อุตรดิตถ์,Bangkok-Uttaradit,,未提供中文；保留泰文/英文原名,
3,公交车,3082,TC,99,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย;Bangkok  - Takua Pa - Khok Kloi,รถโดยสารต่างจังหวัด รถมาตรฐาน 4 (ข) (รถโดยสารสองชั้นปรับอากาศ);Provincial bus Economy Class,3,0696FD,กรุงเทพฯ(หมอชิต2)-ตะกั่วป่า-โคกกลอย,Bangkok  - Takua Pa - Khok Kloi,,未提供中文；保留泰文/英文原名,
3,公交车,3083,TC,926,กรุงเทพฯ-ศรีสะเกษ(แยกปักธงชัย);Bangkok - Sisaket (Pak Thong Chai Junction),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข) (รถโดยสารปรับอากาศชั้น 1);Provincial bus Economy class,3,09ACF7,กรุงเทพฯ-ศรีสะเกษ(แยกปักธงชัย),Bangkok - Sisaket (Pak Thong Chai Junction),,未提供中文；保留泰文/英文原名,
3,公交车,3085,TC,927,กรุงเทพฯ-มุกดาหาร(ด่วนพิเศษ);Bangkok-Mukdahan,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ-มุกดาหาร(ด่วนพิเศษ),Bangkok-Mukdahan,,未提供中文；保留泰文/英文原名,
3,公交车,3086,TC,950,กรุงเทพฯ(หมอชิต2)-กระบี่;Bangkok-Krabi,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ(หมอชิต2)-กระบี่,Bangkok-Krabi,,未提供中文；保留泰文/英文原名,
3,公交车,3087,NCA,32,กรุงเทพฯ - บุรีรัมย์ (ผ่านทางแยกปักธงชัย);Bangkok - Buriram (Pak Thong Chai Intersection),รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - บุรีรัมย์ (ผ่านทางแยกปักธงชัย),Bangkok - Buriram (Pak Thong Chai Intersection),,未提供中文；保留泰文/英文原名,
3,公交车,3088,NCA,18,กรุงเทพฯ - เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ - เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3089,NCA,18,กรุงเทพฯ - เชียงใหม่ (ข);Bangkok-Chiang Mai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - เชียงใหม่ (ข),Bangkok-Chiang Mai,,未提供中文；保留泰文/英文原名,
3,公交车,3090,NCA,23,กรุงเทพฯ - หนองคาย;Bangkok - Nong Khai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - หนองคาย,Bangkok - Nong Khai,,未提供中文；保留泰文/英文原名,
3,公交车,3091,NCA,26,กรุงเทพฯ - นครพนม;Bangkok - Nakhon Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ - นครพนม,Bangkok - Nakhon Phanom,,未提供中文；保留泰文/英文原名,
3,公交车,3092,NCA,23,กรุงเทพฯ - หนองคาย;Bangkok - Nong Khai,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ - หนองคาย,Bangkok - Nong Khai,,未提供中文；保留泰文/英文原名,
3,公交车,3093,NCA,912,กรุงเทพฯ - อุตรดิตถ์ (ข);Bangkok-Uttaradit,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - อุตรดิตถ์ (ข),Bangkok-Uttaradit,,未提供中文；保留泰文/英文原名,
3,公交车,3094,NCA,25,กรุงเทพฯ - อุบลราชธานี(ก);Bangkok-Ubon Ratchathani,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - อุบลราชธานี(ก),Bangkok-Ubon Ratchathani,,未提供中文；保留泰文/英文原名,
3,公交车,3096,NCA,26,กรุงเทพฯ - นครพนม;Bangkok - Nakhon Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06b9ff,กรุงเทพฯ - นครพนม,Bangkok - Nakhon Phanom,,未提供中文；保留泰文/英文原名,
3,公交车,3097,NCA,26,กรุงเทพฯ - นครพนม;Bangkok - Nakhon Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ก) (รถโดยสารปรับอากาศชั้น 1 ชนิดพิเศษ);Provincial bus First class,3,0951f7,กรุงเทพฯ - นครพนม,Bangkok - Nakhon Phanom,,未提供中文；保留泰文/英文原名,
3,公交车,3098,NCA,27,กรุงเทพฯ - ธาตุพนม;Bangkok - That Phanom,รถโดยสารต่างจังหวัด รถมาตรฐาน 1 (ข)พิเศษ (รถโดยสารปรับอากาศชั้น 1 ชนิดที่นั่งพิเศษ);Provincial bus Super Class,3,06B9FF,กรุงเทพฯ - ธาตุพนม,Bangkok - That Phanom,,未提供中文；保留泰文/英文原名,
