交通类型代码,交通类型中文,stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_name_泰文,stop_name_英文,分类依据
4,轮渡,144,ท่าเรือรถไฟ (ข้ามฟาก);Thonburi Railway Station Pier (Ferry),13.759231666672,100.487537831068,144,2,ท่าเรือรถไฟ (ข้ามฟาก),Thonburi Railway Station Pier (Ferry),stop_times停靠
4,轮渡,145,ท่าเรือวัดกัลยาณมิตร (ข้ามฟาก);Wat Kalayanamit Pier (Ferry),13.7405497242937,100.492635034025,145,2,ท่าเรือวัดกัลยาณมิตร (ข้ามฟาก),Wat Kalayanamit Pier (Ferry),stop_times停靠
4,轮渡,146,ท่าเรือท่าเตียน (ข้ามฟาก);Tha Tien Pier (Ferry),13.7461507182614,100.490086600184,146,2,ท่าเรือท่าเตียน (ข้ามฟาก),Tha Tien Pier (Ferry),stop_times停靠
4,轮渡,148,ท่าเรือคลองเตย (ข้ามฟาก);Klongtoey Pier (Ferry),13.7072399683696,100.563648529351,148,2,ท่าเรือคลองเตย (ข้ามฟาก),Klongtoey Pier (Ferry),stop_times停靠
4,轮渡,149,ท่าเรือทั่วไป (ข้ามฟาก);thua Pai Pier (Ferry),13.7044141291106,100.562871837929,149,2,ท่าเรือทั่วไป (ข้ามฟาก),thua Pai Pier (Ferry),stop_times停靠
4,轮渡,150,ท่าเรือพระราม 3 (ข้ามฟาก);Rama 3 Pier (Ferry),13.6703256656802,100.538424365222,150,2,ท่าเรือพระราม 3 (ข้ามฟาก),Rama 3 Pier (Ferry),stop_times停靠
4,轮渡,151,ท่าเรือคลองลัดโพธิ์ (ข้ามฟาก);Klong Latpho Pier (Ferry),13.6679738603361,100.538712702692,151,2,ท่าเรือคลองลัดโพธิ์ (ข้ามฟาก),Klong Latpho Pier (Ferry),stop_times停靠
4,轮渡,152,ท่าเรือวัดบางพึ่ง (ข้ามฟาก);Wat Bang Phueng Pier (Ferry),13.6751135808086,100.523558221757,152,2,ท่าเรือวัดบางพึ่ง (ข้ามฟาก),Wat Bang Phueng Pier (Ferry),stop_times停靠
4,轮渡,153,ท่าเรือคลองลัดหลวง (ข้ามฟาก);Klong Latluang Pier (Ferry),13.670001190262,100.527793094516,153,2,ท่าเรือคลองลัดหลวง (ข้ามฟาก),Klong Latluang Pier (Ferry),stop_times停靠
4,轮渡,154,ท่าเรือวัชรีวงศ์ (ข้ามฟาก);Watchareewong Pier (Ferry),13.9164400203548,100.493575148284,154,2,ท่าเรือวัชรีวงศ์ (ข้ามฟาก),Watchareewong Pier (Ferry),stop_times停靠
4,轮渡,155,ท่าเรือวัดเตย (ข้ามฟาก);Wat Toey Pier (Ferry),13.9178475221801,100.495159998536,155,2,ท่าเรือวัดเตย (ข้ามฟาก),Wat Toey Pier (Ferry),stop_times停靠
4,轮渡,156,ท่าเรือวัดอรุณราชวราราม (ท่าวัดอรุณฯ) (ข้ามฟาก);Wat Arun Ratchawararam Pier (Ferry),13.7449942500149,100.489162243903,156,2,ท่าเรือวัดอรุณราชวราราม (ท่าวัดอรุณฯ) (ข้ามฟาก),Wat Arun Ratchawararam Pier (Ferry),stop_times停靠
4,轮渡,157,ท่าเรือดินแดง (ข้ามฟาก);Dindang Pier (Ferry),13.7369356149597,100.503918081522,157,2,ท่าเรือดินแดง (ข้ามฟาก),Dindang Pier (Ferry),stop_times停靠
4,轮渡,158,ท่าโอเรียนเต็ล (ข้ามฟาก);Oriental Pier (Ferry),13.723332945867593,100.51356833428144,158,2,ท่าโอเรียนเต็ล (ข้ามฟาก),Oriental Pier (Ferry),stop_times停靠
4,轮渡,159,ท่าเรือวัดบางนานอก (ข้ามฟาก);Wat Bangnanok Pier (Ferry),13.676564237655,100.58741658926,159,2,ท่าเรือวัดบางนานอก (ข้ามฟาก),Wat Bangnanok Pier (Ferry),stop_times停靠
4,轮渡,160,ท่าเรือวัดบางน้ำผึ้งนอก (ข้ามฟาก);Wat Bangnamphuengnok Pier (Ferry),13.6824732996913,100.587228499353,160,2,ท่าเรือวัดบางน้ำผึ้งนอก (ข้ามฟาก),Wat Bangnamphuengnok Pier (Ferry),stop_times停靠
4,轮渡,161,ท่าเรือเภตรา (ข้ามฟาก);PheTra Pier (Ferry),13.6571120528243,100.537353493273,161,2,ท่าเรือเภตรา (ข้ามฟาก),PheTra Pier (Ferry),stop_times停靠
4,轮渡,162,ท่าเรือพระประแดง (ข้ามฟาก);Phrapadang Pier (Ferry),13.6584787654877,100.535003207624,162,2,ท่าเรือพระประแดง (ข้ามฟาก),Phrapadang Pier (Ferry),stop_times停靠
4,轮渡,163,ท่าเรือท่าช้าง (ข้ามฟาก);Tha Chang Pier (Ferry),13.7524042107849,100.488227829337,163,2,ท่าเรือท่าช้าง (ข้ามฟาก),Tha Chang Pier (Ferry),stop_times停靠
4,轮渡,164,ท่าเรือเทเวศร์ (ข้ามฟาก);Thewet Pier (Ferry),13.77211226842,100.500273294747,164,2,ท่าเรือเทเวศร์ (ข้ามฟาก),Thewet Pier (Ferry),stop_times停靠
4,轮渡,165,ท่าเรือพระจันทร์ (ข้ามฟาก);Tha Phra Chan Pier (Ferry),13.7565935209467,100.488763265312,165,2,ท่าเรือพระจันทร์ (ข้ามฟาก),Tha Phra Chan Pier (Ferry),stop_times停靠
4,轮渡,166,ท่าเรือพรานนก (วังหลัง) (ข้ามฟาก);Phannok (Wang Lang) Pier (Ferry),13.7559526238771,100.486862584949,166,2,ท่าเรือพรานนก (วังหลัง) (ข้ามฟาก),Phannok (Wang Lang) Pier (Ferry),stop_times停靠
4,轮渡,167,ท่าเรือสาธุประดิษฐ์ (ข้ามฟาก);Sathupradit Pier (Ferry),13.6769737297846,100.527209378779,167,2,ท่าเรือสาธุประดิษฐ์ (ข้ามฟาก),Sathupradit Pier (Ferry),stop_times停靠
