交通类型代码,交通类型中文,zone_id,stop_id,stop_name,stop_name_泰文,stop_name_英文,票价规则引用次数,映射状态
4,轮渡,194,194,ท่าเรือวัดกลาง;Wat Klang Pier Pier,ท่าเรือวัดกลาง,Wat Klang Pier Pier,56,已匹配stops.zone_id
4,轮渡,195,195,ท่าเรือเดอะมอลล์บางกะปิ;The Mall Bang Kapi Pier,ท่าเรือเดอะมอลล์บางกะปิ,The Mall Bang Kapi Pier,56,已匹配stops.zone_id
4,轮渡,196,196,ท่าเรือบางกะปิ;Bang Kapi Pier,ท่าเรือบางกะปิ,Bang Kapi Pier,56,已匹配stops.zone_id
4,轮渡,197,197,ท่าเรือวัดศรีบุญเรือง;Wat Sriboonreung Pier,ท่าเรือวัดศรีบุญเรือง,Wat Sriboonreung Pier,56,已匹配stops.zone_id
4,轮渡,303,303,ท่าเรือประตูน้ำภาษีเจริญ;Phasi Charoen Dam Pier,ท่าเรือประตูน้ำภาษีเจริญ,Phasi Charoen Dam Pier,28,已匹配stops.zone_id
4,轮渡,304,304,ท่าเรืออู่รถเมล์สาย 9;Bus Line 9 Pier,ท่าเรืออู่รถเมล์สาย 9,Bus Line 9 Pier,28,已匹配stops.zone_id
4,轮渡,305,305,ท่าเรือสะพานประชารัฐ;Phracharat Bridge Pier,ท่าเรือสะพานประชารัฐ,Phracharat Bridge Pier,28,已匹配stops.zone_id
4,轮渡,306,306,ท่าเรือสะพานตากสิน - เพชรเกษม;Taksin-Phet Kasem Pier,ท่าเรือสะพานตากสิน - เพชรเกษม,Taksin-Phet Kasem Pier,28,已匹配stops.zone_id
4,轮渡,307,307,ท่าเรือวัดอ่างแแก้ว;Wat Angkeaw Pier,ท่าเรือวัดอ่างแแก้ว,Wat Angkeaw Pier,28,已匹配stops.zone_id
4,轮渡,308,308,ท่าเรือเพชรเกษม 31;Phet Kasem 31 Pier,ท่าเรือเพชรเกษม 31,Phet Kasem 31 Pier,28,已匹配stops.zone_id
4,轮渡,309,309,ท่าเรือวัดรางบัว;Wat Rangbua Pier,ท่าเรือวัดรางบัว,Wat Rangbua Pier,28,已匹配stops.zone_id
4,轮渡,310,310,ท่าเรือเพชรเกษม 35;Phet Kasem 35 Pier,ท่าเรือเพชรเกษม 35,Phet Kasem 35 Pier,28,已匹配stops.zone_id
4,轮渡,311,311,ท่าเรือเพชรเกษม 37;Phet Kasem 37 Pier,ท่าเรือเพชรเกษม 37,Phet Kasem 37 Pier,28,已匹配stops.zone_id
4,轮渡,312,312,ท่าเรือเพชรเกษม 39;Phet Kasem 39 Pier,ท่าเรือเพชรเกษม 39,Phet Kasem 39 Pier,28,已匹配stops.zone_id
4,轮渡,313,313,ท่าเรือวัดนิมมานรดี;Wat Nimmanoradee Pier,ท่าเรือวัดนิมมานรดี,Wat Nimmanoradee Pier,28,已匹配stops.zone_id
4,轮渡,314,314,ท่าเรือเกษตร - บางแค;Kaset-Bangkae Pier,ท่าเรือเกษตร - บางแค,Kaset-Bangkae Pier,28,已匹配stops.zone_id
4,轮渡,315,315,ท่าเรือสะพานกาญจนาภิเษก;Kanchanaphisek Bridge Pier,ท่าเรือสะพานกาญจนาภิเษก,Kanchanaphisek Bridge Pier,28,已匹配stops.zone_id
4,轮渡,316,316,ท่าเรือวัดม่วง;Wat Muang Pier,ท่าเรือวัดม่วง,Wat Muang Pier,28,已匹配stops.zone_id
4,轮渡,317,317,ท่าเรือเพชรเกษม 69;Phet Kasem 69 Pier,ท่าเรือเพชรเกษม 69,Phet Kasem 69 Pier,28,已匹配stops.zone_id
4,轮渡,13948,13948,ท่าเรือวัดใหม่ช่องลม;Wat Mai Chong Lom Pier,ท่าเรือวัดใหม่ช่องลม,Wat Mai Chong Lom Pier,56,已匹配stops.zone_id
