交通类型代码,交通类型中文,fare_id,price,currency_type,payment_method,transfers,agency_id
0,有轨电车与轻轨,743281,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743282,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743283,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743284,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743285,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743286,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743287,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743288,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743289,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743290,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743291,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743292,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743293,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743294,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743295,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743296,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743297,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743298,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743299,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743300,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743301,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743302,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743303,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743304,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743305,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743306,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743307,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743308,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743309,24.00,THB,0,0,BTSC
0,有轨电车与轻轨,743310,27.00,THB,0,0,BTSC
0,有轨电车与轻轨,743311,29.00,THB,0,0,BTSC
0,有轨电车与轻轨,743312,32.00,THB,0,0,BTSC
0,有轨电车与轻轨,743313,34.00,THB,0,0,BTSC
0,有轨电车与轻轨,743314,37.00,THB,0,0,BTSC
0,有轨电车与轻轨,743315,39.00,THB,0,0,BTSC
0,有轨电车与轻轨,743316,42.00,THB,0,0,BTSC
0,有轨电车与轻轨,743317,44.00,THB,0,0,BTSC
0,有轨电车与轻轨,743318,45.00,THB,0,0,BTSC
0,有轨电车与轻轨,743319,62.00,THB,0,0,BTSC
0,有轨电车与轻轨,743320,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743321,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743322,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743323,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743324,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743325,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743326,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743327,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743328,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743329,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743330,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743331,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743332,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743333,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743334,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743335,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743336,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743337,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743338,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743339,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743340,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743341,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743342,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743343,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743344,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743345,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743346,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743347,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743348,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743349,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743350,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743351,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743352,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743353,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743354,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743355,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743356,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743357,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743358,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743359,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743360,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743361,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743362,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743363,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743364,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743365,24.00,THB,0,0,BTSC
0,有轨电车与轻轨,743366,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743367,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743368,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743369,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743370,17.00,THB,0,0,BTSC
0,有轨电车与轻轨,743371,19.00,THB,0,0,BTSC
0,有轨电车与轻轨,743372,22.00,THB,0,0,BTSC
0,有轨电车与轻轨,743373,24.00,THB,0,0,BTSC
0,有轨电车与轻轨,743374,27.00,THB,0,0,BTSC
0,有轨电车与轻轨,743375,29.00,THB,0,0,BTSC
0,有轨电车与轻轨,743376,32.00,THB,0,0,BTSC
0,有轨电车与轻轨,743377,34.00,THB,0,0,BTSC
0,有轨电车与轻轨,743378,37.00,THB,0,0,BTSC
0,有轨电车与轻轨,743379,39.00,THB,0,0,BTSC
0,有轨电车与轻轨,743380,42.00,THB,0,0,BTSC
0,有轨电车与轻轨,743381,44.00,THB,0,0,BTSC
0,有轨电车与轻轨,743382,61.00,THB,0,0,BTSC
0,有轨电车与轻轨,743383,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743384,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743385,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743386,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743387,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743388,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743389,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743390,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743391,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743392,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743393,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743394,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743395,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743396,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743397,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743398,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743399,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743400,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743401,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743402,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743403,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743404,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743405,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743406,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743407,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743408,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743409,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743410,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743411,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743412,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743413,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743414,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743415,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743416,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743417,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743418,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743419,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743420,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743421,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743422,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743423,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743424,65.00,THB,0,0,BTSC
0,有轨电车与轻轨,743425,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743426,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743427,0.00,THB,0,0,BTSC
0,有轨电车与轻轨,743428,27.00,THB,0,0,BTSC
